PORTLAND OTHER CITIES
================================================================================

 174. Atlanta, GA                                                  (  3)
 175. 🌘Skylandia🌒                                                  (  3)
 176. Pacific North West                                           (  3)
 177. Eastern Oregon                                               (  3)
 178. NYC/NJ                                                       (  3)
 179. Multnomah County, OR                                         (  3)
 180. Oakland, CA                                                  (  2)
 181. Phoenix, Arizona                                             (  2)
 182. Southern Oregon                                              (  2)
 183. Houston                                                      (  2)
 184. Gresham, OR                                                  (  2)
 185. Gilbert, AZ                                                  (  2)
 186. EVERYWHERE                                                   (  2)
 187. Hillsboro, OR                                                (  2)
 188. Oregon. Thanks for visiting.                                 (  2)
 189. OR                                                           (  2)
 190. Floating on a river                                          (  2)
 191. Southern Oregon Jackson County                               (  2)
 192. Kentucky, USA                                                (  2)
 193. Pac NW                                                       (  2)
 194. Blood Soaked, Stolen Land                                    (  2)
 195. Usa                                                          (  2)
 196. Baltimore, MD                                                (  2)
 197. Alberta, Canada                                              (  2)
 198. Tacoma, WA                                                   (  2)
 199. State Of Lincoln                                             (  2)
 200. West Coast                                                   (  2)
 201. Illinois                                                     (  2)
 202. New Hampshire, USA                                           (  2)
 203. Las Vegas                                                    (  2)
 204. Boardman, OH                                                 (  2)
 205. Wyoming, USA                                                 (  2)
 206. Santiago de León de Caracas                                  (  2)
 207. Wisconsin                                                    (  2)
 208. South Jersey                                                 (  2)
 209. Down Under.                                                  (  2)
 210. 🇨🇦                                                           (  2)
 211. Idaho                                                        (  2)
 212. Canada                                                       (  2)
 213. Clatskanie, Oregon                                           (  2)
 214. Greenville, SC                                               (  2)
 215. Bakersfield, CA                                              (  2)
 216. Arkansas                                                     (  2)
 217. Florida                                                      (  2)
 218. Hyderabad, India                                             (  2)
 219. New Jersey                                                   (  2)
 220. The Swamp - Washington DC                                    (  2)
 221. Idleyld Park, OR                                             (  2)
 222. Guadalajara, Jalisco                                         (  2)
 223. Nevada, USA                                                  (  2)
 224. Omaha, NE                                                    (  2)
 225. Utah                                                         (  2)
 226. Connecticut, USA                                             (  2)
 227. who cares                                                    (  2)
 228. अखंड भारत                                                    (  2)
 229. भारत                                                         (  2)
 230. New Hill, NC                                                 (  2)
 231.  CA                                                          (  2)
 232. California & Nationwide                                      (  2)
 233. None of your business                                        (  2)
 234. Port Angeles, WA                                             (  2)
 235. England, United Kingdom                                      (  2)
 236. Spring, TX                                                   (  2)
 237. Oklahoma City, OK                                            (  2)
 238. Washington                                                   (  2)
 239. Melbourne, Australia                                         (  2)
 240. Boise, ID                                                    (  2)
 241. Germany                                                      (  2)
 242. Waiting for the Rapture                                      (  2)
 243. Halifax, Nova Scotia                                         (  2)
 244. 10048 WTC Site USA                                           (  2)
 245. Louisiana, USA MAGA PROUD                                    (  2)
 246. Commie state of Illinois                                     (  2)
 247. AZ                                                           (  2)
 248. NC                                                           (  2)
 249. Following the Aurora Borealis                                (  2)
 250. BC MICH                                                      (  2)
 251. One Nation, Under God                                        (  2)
 252. Colorado Springs, CO                                         (  2)
 253. Rocky Top                                                    (  2)
 254. Buda, TX                                                     (  2)
 255. Philadelphia, Pennsylvania                                   (  2)
 256. Eagle, ID                                                    (  2)
 257. Tucson, AZ                                                   (  2)
 258. Cleveland, OH                                                (  2)
 259. The Boot!                                                    (  2)
 260. Destin, FL                                                   (  2)
 261. South Carolina, USA                                          (  2)
 262. Tracy, MN 56175                                              (  2)
 263. Bronx, NY                                                    (  2)
 264. Australia                                                    (  2)
 265. Fort Myers Beach, FL                                         (  2)
 266. Hedgesville, WV                                              (  2)
 267. Roseburg, OR                                                 (  2)
 268. Louisiana                                                    (  2)
 269. middle of nowhere                                            (  2)
 270. Gulf of America, Florida                                     (  2)
 271. Magadonia, FL  GAB: @r363ll10n                               (  2)
 272. Commiefornia                                                 (  2)
 273. The Costal Bend , Texas                                      (  2)
 274. 🇺🇸                                                           (  2)
 275. Pocatello, ID                                                (  2)
 276. Route 66 & Hwy 61                                            (  2)
 277. Grants Pass, OR                                              (  2)
 278. Olympia USA                                                  (  2)
 279. Western Oregon                                               (  2)
 280. The Couve                                                    (  2)
 281. Corrupt, Maine 🇺🇸                                            (  2)
 282. Washington DC                                                (  2)
 283. NYC                                                          (  2)
 284. London                                                       (  2)
 285. New Mexico, USA                                              (  2)
 286. Las Vegas                                                    (  2)
 287. Utah, USA                                                    (  2)
 288. Southern Illinois                                            (  2)
 289. Worldwide                                                    (  2)
 290. Maryland                                                     (  2)
 291. La Jolla, CA                                                 (  2)
 292. 👉⛔🚫NO DMs🚫⛔👈                                                 (  2)
 293. PLANET EARTH                                                 (  2)
 294. 4th World Apokolips                                          (  2)
 295. Roskilde, Danmark                                            (  2)
 296. Paris, France                                                (  2)
 297. Detroit, MI                                                  (  2)
 298. Mossel Bay, South Africa                                     (  2)
 299. Minneapolis, MN                                              (  2)
 300. Kekistan                                                     (  2)
 301.  USA                                                         (  2)
 302. Fraser Valley                                                (  2)
 303. The world that never was                                     (  2)
 304. Rational Remnant, USA                                        (  2)
 305. Middle of Nowhere                                            (  2)
 306. My Rumble Account (not porn!)                                (  2)
 307. DSM, Iowa City, Dallas, COMO,                                (  2)
 308. On diverse inclusive culture,                                (  2)
 309. Gem State 👑                                                  (  2)
 310. Washington, D.C.                                             (  2)
 311. Newberg, OR                                                  (  2)
 312. United States of Democracy                                   (  2)
 313. El Dorado County, CA                                         (  2)
 314. Bend, OR                                                     (  2)
 315. Rose City, baby                                              (  2)
 316. Long Beach, CA                                               (  2)
 317. Southern Oregon USA                                          (  2)
 318. they/them                                                    (  2)
 319. Seattle Eastside                                             (  2)
 320. Island Of Relevancy                                          (  2)
 321. RURAL PNW, USA                                               (  2)
 322. THE PEOPLES REPUBLIC OF BOISE                                (  2)
 323. Rochester, NY                                                (  2)
 324. Vancouver, Washington                                        (  2)
 325. Maine/USA                                                    (  2)
 326. Tigard, Oregon                                               (  2)
 327. United States of America                                     (  2)
 328. America's Heartland                                          (  2)
 329. $mondiablue cash app                                         (  2)
 330. ShitholeSeattle➡️FreeFlorida🐊                                (  2)
 331. Brisbane, Australia                                          (  2)
 332. The Concrete Jungle                                          (  2)
 333. McMinnville, OR                                              (  2)
 334. New York, NY                                                 (  2)
 335. Mountains                                                    (  2)
 336. PNW                                                          (  2)
 337. Mars                                                         (  2)
 338. Edmonton Alberta                                             (  2)
 339. West(er) than that!                                          (  2)
 340. Nigeria                                                      (  2)
 341. uk                                                           (  2)
 342. DFW area                                                     (  2)
 343. arizona                                                      (  2)
 344. Wa. st. USA                                                  (  1)
 345. Treasure Valley, ID                                          (  1)
 346. In My Barakolypse Bunker                                     (  1)
 347. NorthWest USA                                                (  1)
 348. Sunny Southern California                                    (  1)
 349. Walla Walla, WA                                              (  1)
 350. South Charleston, WV                                         (  1)
 351. Maple Ridge, British Columbia                                (  1)
 352. Santa Cruz, CA                                               (  1)
 353. Somewhere North and West                                     (  1)
 354. Orygun                                                       (  1)
 355. Nashville, TN                                                (  1)
 356. San Francisco                                                (  1)
 357. Earth.                                                       (  1)
 358. Who is 'da hoe'?  You or I?                                  (  1)
 359. Blue Collar Union Misogynist                                 (  1)
 360. Fairfield, ME                                                (  1)
 361. San Diego, California                                        (  1)
 362. Squatch Country                                              (  1)
 363. Lookout Mountain, GA                                         (  1)
 364. Safely outside of PDX                                        (  1)
 365. Chinook land.                                                (  1)
 366. Lewiston, ID                                                 (  1)
 367. NJ, USA                                                      (  1)
 368. South Bend, IN                                               (  1)
 369. Alexandria, Egypt                                            (  1)
 370. Best Coast                                                   (  1)
 371. Franklin, Tennessee                                          (  1)
 372. Barton VT 05822                                              (  1)
 373. small town, Oregon                                           (  1)
 374. somewhere, USA                                               (  1)
 375. Milwaukee, Wisconsin                                         (  1)
 376. Dayton, Ohio, USA                                            (  1)
 377. ÜT: 35.200238,-79.370382                                     (  1)
 378. Vermont, USA and Qbec, Canada                                (  1)
 379. Louisiana, USA 🇺🇸                                            (  1)
 380. ALASKA                                                       (  1)
 381. Georgia                                                      (  1)
 382.  Gilmanton, New Hampshire                                    (  1)
 383. Michigan                                                     (  1)
 384. Good Ol' USA - Pacific NW                                    (  1)
 385. Farmington, NY USA                                           (  1)
 386. Tomah, WI                                                    (  1)
 387. #SoulSearchAndRescue                                         (  1)
 388. 🇺🇸 LAND OF THE FREE 🇺🇸                                       (  1)
 389. The Void                                                     (  1)
 390. #Akhandbharat                                                (  1)
 391. Coronado, CA                                                 (  1)
 392. United States/Idaho/Oregon                                   (  1)
 393. Bhaaratha                                                    (  1)
 394. Huntington Beach, CA                                         (  1)
 395. All Across America                                           (  1)
 396. Miami, Florida                                               (  1)
 397. Cimmeria                                                     (  1)
 398. North Texas                                                  (  1)
 399. TrumpTrain, USA                                              (  1)
 400. Behind enemy lines in CA                                     (  1)
 401. Orange County, Ca.                                           (  1)
 402. Alberta                                                      (  1)
 403. Seminole                                                     (  1)
 404. Aurora, Colorado                                             (  1)
 405. Pensacola, Florida                                           (  1)
 406. Southwest Michigan                                           (  1)
 407. Eagle Mountain, UT                                           (  1)
 408. Corinth, MS                                                  (  1)
 409. Littleton, CO                                                (  1)
 410. Mafugin Florida, USA                                         (  1)
 411. Cut and Shoot, TX                                            (  1)
 412. Canton, MI                                                   (  1)
 413. Central Mississippi                                          (  1)
 414. Linglestown, PA                                              (  1)
 415. NE Florida                                                   (  1)
 416. Pecos, NM                                                    (  1)
 417. Yuma, AZ                                                     (  1)
 418. Savanna                                                      (  1)
 419. Belleville, IL                                               (  1)
 420. Currently in Missouri                                        (  1)
 421. Ligma Taintville                                             (  1)
 422. Orlando                                                      (  1)
 423. Santa Mira, CA                                               (  1)
 424. Miami                                                        (  1)
 425. Easton  MA                                                   (  1)
 426. North Dakota, USA                                            (  1)
 427. Chilliwack, British Columbia                                 (  1)
 428. Eastern Kentucky, USA                                        (  1)
 429. Phoenix, Arizona                                             (  1)
 430. Toronto, Canada                                              (  1)
 431. भारत                                                         (  1)
 432. The World                                                    (  1)
 433. Garden World TON-Shell                                       (  1)
 434. MI                                                           (  1)
 435. U.S.A.                                                       (  1)
 436. Dallas, Oregon                                               (  1)
 437. Cape Cod                                                     (  1)
 438. mumbai, india                                                (  1)
 439. The Technological Singularity                                (  1)
 440. Waco, TX                                                     (  1)
 441. Various                                                      (  1)
 442. Escondido, CA                                                (  1)
 443. El Paso, TX                                                  (  1)
 444. Your Mind                                                    (  1)
 445. Montgomery,TX                                                (  1)
 446. NJ, the drone state                                          (  1)
 447. Western New York                                             (  1)
 448. California to Mississippi                                    (  1)
 449. illinois                                                     (  1)
 450. Cheshire, CT and Dummer, NH                                  (  1)
 451. Redkey, IN                                                   (  1)
 452. Back yard                                                    (  1)
 453. Bharatvarsh                                                  (  1)
 454. Stanley Cup Finals                                           (  1)
 455. Kangra, Himachal Pradesh                                     (  1)
 456. Somewhere Eatin’ Gumbo in H                                  (  1)
 457. Northern California-ish                                      (  1)
 458. Midwestern United States                                     (  1)
 459. Moray, Scotland.                                             (  1)
 460. The world                                                    (  1)
 461. Lake Oswego, OR                                              (  1)
 462. The Local Group.                                             (  1)
 463. Iowa, USA                                                    (  1)
 464. OHIO                                                         (  1)
 465. North America                                                (  1)
 466. Pune                                                         (  1)
 467. Bay Area, CA                                                 (  1)
 468. SoCal                                                        (  1)
 469. Saint Augustine, FL                                          (  1)
 470. Ilfeld und ganz Europa                                       (  1)
 471. Beaumont,CA                                                  (  1)
 472. Republic of Texas                                            (  1)
 473. Arkansas, USA                                                (  1)
 474. Jersey Shore                                                 (  1)
 475. TheVillages, FL                                              (  1)
 476. Northern Badlands of Yorkshire                               (  1)
 477. Where my plane takes me                                      (  1)
 478. Peckham/Paris/New York                                       (  1)
 479. 💥🇺🇸 Eye of the Storm 🇺🇸💥                                     (  1)
 480. Texas as in TEXIT                                            (  1)
 481. Erie, PA, USA, Earth                                         (  1)
 482. Fairfield, CA                                                (  1)
 483. Da Bronx                                                     (  1)
 484. Bengaluru, India                                             (  1)
 485. On the couch near the dog                                    (  1)
 486. Arlington,VA                                                 (  1)
 487. Kansas, USA                                                  (  1)
 488. Dover, NJ 0925                                               (  1)
 489. United States                                                (  1)
 490. VENUS 🤷‍♀️                                                   (  1)
 491. VPN says Argentina. Never bean                               (  1)
 492. Shithole, NJ                                                 (  1)
 493. center of the world                                          (  1)
 494. Altoona, IA                                                  (  1)
 495. Everett, MA                                                  (  1)
 496. Peripatetic                                                  (  1)
 497. Appalachiastan                                               (  1)
 498. Alabama, USA                                                 (  1)
 499. Austin, Texas                                                (  1)
 500. Alexandria, VA                                               (  1)
 501. United Stated                                                (  1)
 502. Viera, Florida                                               (  1)
 503. Montana, USA                                                 (  1)
 504. Ελλάδα                                                       (  1)
 505. NJ / PA                                                      (  1)
 506. Shangri-Friggin'-La                                          (  1)
 507. Toronto                                                      (  1)
 508. Binghamton NY                                                (  1)
 509. Bharatvarsh                                                  (  1)
 510. Naples, Campania                                             (  1)
 511. Alvin, TX                                                    (  1)
 512. Occupied Brentwood, CA                                       (  1)
 513. Puerto Rico, USA                                             (  1)
 514. Chinchbug Ridge                                              (  1)
 515. south carolina                                               (  1)
 516. south                                                        (  1)
 517. Portsmouth, NH                                               (  1)
 518. cold bay                                                     (  1)
 519. प्रभु चरण                                                    (  1)
 520. Milwaukee,WI                                                 (  1)
 521. wild west                                                    (  1)
 522. Goldendale, WA                                               (  1)
 523. Lexington,KY                                                 (  1)
 524. Mn                                                           (  1)
 525. Raleigh, NC                                                  (  1)
 526. Universe                                                     (  1)
 527. Sitgreaves National Forest, AZ                               (  1)
 528. NYC/Sana'a                                                   (  1)
 529. उत्तरप्रदेश                                                  (  1)
 530. भारत_सहारनपुर (गंगोह) लखनऊ                                   (  1)
 531. Fernley, NV                                                  (  1)
 532. The Third Coast                                              (  1)
 533. New Singapore                                                (  1)
 534. Delhi, India                                                 (  1)
 535. e-burg wa                                                    (  1)
 536. La Mirada, CA                                                (  1)
 537. Bay Area                                                     (  1)
 538. Old Bethpage, NY                                             (  1)
 539. Naples, Florida                                              (  1)
 540. Auckland, New Zealand                                        (  1)
 541. USA, HK, PRC                                                 (  1)
 542. Gujarat, Bharat                                              (  1)
 543. Kundapura, Udupi, Karnataka                                  (  1)
 544. Caldwell, Idaho                                              (  1)
 545. Bharat 🇮🇳                                                    (  1)
 546. Arvada, Colorado                                             (  1)
 547. Somewhere in Washington state                                (  1)
 548. RGV Sector                                                   (  1)
 549. 'merica                                                      (  1)
 550. Kitchener, Ontario                                           (  1)
 551. Bharat.                                                      (  1)
 552. Nevada                                                       (  1)
 553. British Columbia 🇨🇦🇺🇸                                        (  1)
 554. Everywhere                                                   (  1)
 555. Seattle, Washington.                                         (  1)
 556. Citizen - Kingdom of Heaven                                  (  1)
 557. Brazil                                                       (  1)
 558. Fairlawn, VA                                                 (  1)
 559. Bharat                                                       (  1)
 560. 兵庫 神戸市 中央区                                                   (  1)
 561. Mahakaal k Charnon mein 🙏🏻                                   (  1)
 562. The North Coast of Ohio                                      (  1)
 563. Maharashtra                                                  (  1)
 564. Delaware                                                     (  1)
 565. ONTHEROAD, USA                                               (  1)
 566. NYC                                                          (  1)
 567. Kentucky                                                     (  1)
 568. ITs a DRy HEat 🔥🌵                                            (  1)
 569. Bozeman, MT                                                  (  1)
 570. Lurking in your head                                         (  1)
 571. Your mom's pussy                                             (  1)
 572. Upper Hunter Valley                                          (  1)
 573. Philippines                                                  (  1)
 574. Caliente, NV                                                 (  1)
 575. Missouri, USA                                                (  1)
 576. PNW/Oklahoma                                                 (  1)
 577. Glendale, AZ                                                 (  1)
 578. Freedom, America                                             (  1)
 579. LA                                                           (  1)
 580. Washington, D.C. & TEXAS!                                    (  1)
 581. Middle America                                               (  1)
 582. Right Coast                                                  (  1)
 583. Ilford, Manitoba                                             (  1)
 584. LO,  Oregon, United States                                   (  1)
 585. Texas, USA ★ ♥🇺🇸Patriot🇺🇸♥                                   (  1)
 586. Greater Vancouver                                            (  1)
 587. Land of the Free (Keep It So)                                (  1)
 588. Hammond, LA                                                  (  1)
 589. Hell, CA                                                     (  1)
 590. Ballarat, Victoria                                           (  1)
 591. Mother Earth 🌏                                               (  1)
 592. Oak Harbor WA                                                (  1)
 593. Somewhere in America                                         (  1)
 594. Deep in the Heart                                            (  1)
 595. Sanford, FL                                                  (  1)
 596. S.E.A.                                                       (  1)
 597. Almost there.                                                (  1)
 598. A Sad Blue State.  😔   ughhh                                 (  1)
 599. Cape May, NJ                                                 (  1)
 600. Peoria, AZ                                                   (  1)
 601. Roman Empire                                                 (  1)
 602. Mount Ayr, Iowa                                              (  1)
 603. New Mexico                                                   (  1)
 604. Brasil/United States                                         (  1)
 605. small town OH                                                (  1)
 606. Upper Minnesotastan                                          (  1)
 607. San Diego County, PRC                                        (  1)
 608. Tampa Bay, FL                                                (  1)
 609. NW Oregon                                                    (  1)
 610. Crab Orchard, Nebraska                                       (  1)
 611.  OR                                                          (  1)
 612. Fly Over City                                                (  1)
 613. RANCHO CUCAMONGA  , ca                                       (  1)
 614. Flyover Country                                              (  1)
 615. Placer County, CA                                            (  1)
 616. some where in colorado                                       (  1)
 617. Ottawa, Ontario, Canada                                      (  1)
 618. L.A. CA & International                                      (  1)
 619. Iowa, USA, Earth, The Universe                               (  1)
 620. Lost in America.                                             (  1)
 621. Varies                                                       (  1)
 622. Blue Springs, MS                                             (  1)
 623. Colorado Springs... USA!!!                                   (  1)
 624. ohio, USA                                                    (  1)
 625. Chandler AZ                                                  (  1)
 626. Los Angles, CA                                               (  1)
 627. North Port, Florida                                          (  1)
 628. Canada 🇨🇦 🚫CRYPTO  🚫 DM                                      (  1)
 629. Foothill Ranch, California                                   (  1)
 630. NW Florida                                                   (  1)
 631. Nor Cal                                                      (  1)
 632. Laramie, WY                                                  (  1)
 633. Seattle-ish                                                  (  1)
 634. Vermont                                                      (  1)
 635. Central Lower MI                                             (  1)
 636. Gallatin, TN                                                 (  1)
 637. The Back Corner Of Your Fridge                               (  1)
 638. Evansville, IN                                               (  1)
 639. Watertown                                                    (  1)
 640. Tx                                                           (  1)
 641. California's Central Valley                                  (  1)
 642. Broadway                                                     (  1)
 643. The Great State of Texas                                     (  1)
 644. Long Island NewYork                                          (  1)
 645. Fl                                                           (  1)
 646. Woodland, Illinois                                           (  1)
 647. Kawanishi-shi, Hyogo                                         (  1)
 648. Granbury, TX                                                 (  1)
 649. Heartland/Midwest                                            (  1)
 650. lone star                                                    (  1)
 651. Fraser Valley, British Columbi                               (  1)
 652. Milwaukee, WI                                                (  1)
 653. Delaware, USA                                                (  1)
 654. Canmore, Alberta                                             (  1)
 655. tunbridge wells                                              (  1)
 656. St. Louis, MO                                                (  1)
 657. Vermont, USA                                                 (  1)
 658. Sacramento, CA                                               (  1)
 659. Durant, OK                                                   (  1)
 660. Planet Earth                                                 (  1)
 661. 🇺🇲                                                           (  1)
 662. Full Time RV’r                                               (  1)
 663. Lake Wylie,South Carolina, USA                               (  1)
 664. Ocala, FL                                                    (  1)
 665. Garfield Heights, Ohio, USA                                  (  1)
 666. Las Vegas, NM                                                (  1)
 667. texas                                                        (  1)
 668. Grand Coulee, Wa                                             (  1)
 669. In a van down by the river                                   (  1)
 670. Oahu, HI                                                     (  1)
 671. Terra Prime                                                  (  1)
 672. #CalExit                                                     (  1)
 673. Henderson, NV                                                (  1)
 674. Louisville, KY                                               (  1)
 675. The cupboard under the stairs                                (  1)
 676. Waxahachie, TX                                               (  1)
 677. Charleston WV                                                (  1)
 678. In the Real World                                            (  1)
 679. Montréal                                                     (  1)
 680. Pennsylvania, United States                                  (  1)
 681. Southport, England                                           (  1)
 682. Ohio❄️Miami🌴                                                 (  1)
 683. Ft. Bragg NC                                                 (  1)
 684. MAGAVille                                                    (  1)
 685. Your Mom                                                     (  1)
 686. Ded Starr #3                                                 (  1)
 687. Bendor Range, B.C.                                           (  1)
 688. Lincoln, NE                                                  (  1)
 689. Drill Baby Drill, OK                                         (  1)
 690. Bridgetown North, OH                                         (  1)
 691. 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🇺🇸🇰🇾🇬🇮                                              (  1)
 692. TBD                                                          (  1)
 693. Deep Deep South                                              (  1)
 694. Avondale, Louisiana                                          (  1)
 695. Somewhere in Vermont.                                        (  1)
 696. local hangouts                                               (  1)
 697. Luxury underground bunker                                    (  1)
 698. Under your bed                                               (  1)
 699. Westbrook, ME                                                (  1)
 700. Fatigueville                                                 (  1)
 701. United kingdom                                               (  1)
 702. Pine Tree State                                              (  1)
 703. Prineville, OR                                               (  1)
 704. stevied21.sd3@gmail.com                                      (  1)
 705. The Frozen Shithole of Hoth                                  (  1)
 706. Las Vegas, Nevada, USA                                       (  1)
 707. Dolton, IL                                                   (  1)
 708. Tampa / DMV                                                  (  1)
 709. 49er Faithful                                                (  1)
 710. 45th parallel Oregon coast                                   (  1)
 711. West Texas, USA                                              (  1)
 712. Dickshooter, Idaho                                           (  1)
 713. Beaverton, Oregon                                            (  1)
 714.  I 💙NY USA                                                   (  1)
 715. parts unknown                                                (  1)
 716. United Kingdom                                               (  1)
 717. Philomath, OR                                                (  1)
 718. The Mother Fucking USA!!!                                    (  1)
 719. Bellevue,WA                                                  (  1)
 720. Severna Park, MD                                             (  1)
 721. East Village, San Diego                                      (  1)
 722. Trindad and Tobago                                           (  1)
 723. SE Meeechigan / NW Ohio                                      (  1)
 724. ~Republic of Texas~                                          (  1)
 725. Budapest, Hungary                                            (  1)
